CustomerID,CustomerHealthScore,CustomerHealthScore_Heuristic,HealthBand,CustomerActivityScore,CustomerEngagementScore,RiskCategory
14955,6.87,9.22,Critical,9.21,32.98,Critical
16757,53.72,30.58,Moderate,27.89,32.98,Medium
17660,6.7,8.92,Critical,8.93,32.98,Critical
17715,9.82,13.97,Critical,13.34,32.98,Critical
16050,64.94,48.79,Healthy,42.52,50.77,Medium
18246,9.33,13.23,Critical,12.69,32.98,Critical
13581,52.94,29.37,Moderate,26.81,32.98,Medium
12954,8.48,11.86,Critical,11.49,32.98,Critical
15552,8.93,12.57,Critical,12.11,32.98,Critical
15534,7.06,9.57,Critical,9.48,32.98,Critical
16443,12.18,17.8,Critical,16.67,32.98,Critical
14598,10.51,15.11,Critical,14.31,32.98,Critical
12661,49.82,24.45,Moderate,22.48,32.98,Medium
17971,11.2,16.21,Critical,15.26,32.98,Critical
18270,50.31,25.1,Moderate,23.04,32.98,Medium
13714,14.22,21.02,Critical,19.46,32.98,Critical
13779,12.3,17.94,Critical,16.77,32.98,Critical
13701,48.86,22.85,Moderate,21.06,32.98,Medium
17605,9.88,14.1,Critical,13.4,32.98,Critical
17202,52.14,27.99,Moderate,25.55,32.98,Medium
17487,6.96,9.4,Critical,9.28,32.98,Critical
15229,9.95,14.21,Critical,13.49,32.98,Critical
16645,6.71,8.97,Critical,8.9,32.98,Critical
14571,51.03,26.55,Moderate,24.27,32.98,Medium
14784,57.13,36.1,Moderate,32.63,32.98,Medium
13642,60.3,41.58,Healthy,35.35,68.18,Medium
17171,7.91,10.96,Critical,10.62,32.98,Critical
17953,11.46,16.67,Critical,15.61,32.98,Critical
15499,7.07,9.6,Critical,9.42,32.98,Critical
15548,9.68,13.72,Critical,13.02,32.98,Critical
14318,14.41,21.44,Critical,19.78,32.98,Critical
17751,51.78,27.59,Moderate,25.15,32.98,Medium
14207,7.34,9.98,Critical,9.74,32.98,Critical
14822,13.25,19.53,Critical,18.09,32.98,Critical
16687,56.84,35.65,Moderate,32.19,32.98,Medium
12894,10.29,14.81,Critical,13.96,32.98,Critical
17318,7.0,9.45,Critical,9.26,32.98,Critical
16371,48.73,22.63,Moderate,20.78,32.98,Medium
15742,8.93,12.62,Critical,12.03,32.98,Critical
13830,10.05,14.38,Critical,13.56,32.98,Critical
16578,8.67,12.18,Critical,11.63,32.98,Critical
17359,8.19,11.31,Critical,10.87,32.98,Critical
17765,48.74,22.6,Moderate,20.74,32.98,Medium
13051,17.03,24.83,Critical,21.4,48.46,Critical
12738,62.1,44.29,Healthy,39.72,32.98,Medium
16473,61.53,42.95,Healthy,38.54,32.98,Medium
13403,63.81,47.18,Healthy,40.94,35.56,Medium
13490,8.01,11.08,Critical,10.64,32.98,Critical
14814,10.02,14.34,Critical,13.49,32.98,Critical
15560,61.96,43.39,Healthy,37.61,56.59,Medium
15431,12.65,18.44,Critical,17.07,32.98,Critical
16589,48.58,22.29,Moderate,20.43,32.98,Medium
18273,9.8,13.94,Critical,13.13,32.98,Critical
12864,12.42,18.19,Critical,16.83,32.98,Critical
15509,59.49,39.89,Moderate,35.82,32.98,Medium
13551,7.73,10.67,Critical,10.25,32.98,Critical
17327,59.66,40.66,Moderate,35.19,34.4,Medium
13653,13.14,19.31,Critical,17.8,32.98,Critical
15670,10.78,15.52,Critical,14.49,32.98,Critical
16681,8.27,11.5,Critical,10.96,32.98,Critical
18076,59.51,39.87,Moderate,35.78,32.98,Medium
13482,8.59,12.02,Critical,11.41,32.98,Critical
15894,62.65,45.26,Healthy,40.49,32.98,Medium
15524,9.19,13.03,Critical,12.28,32.98,Critical
14516,12.15,17.68,Critical,16.35,32.98,Critical
16662,55.93,34.23,Moderate,30.82,32.98,Medium
12959,13.22,19.44,Critical,17.88,32.98,Critical
14980,6.49,8.62,Critical,8.41,32.98,Critical
15991,11.51,16.78,Critical,15.54,32.98,Critical
14084,12.25,17.89,Critical,16.51,32.98,Critical
15474,9.52,13.53,Critical,12.69,32.98,Critical
14845,9.36,13.25,Critical,12.44,32.98,Critical
13257,49.73,24.17,Moderate,22.0,32.98,Medium
17901,18.65,27.77,Critical,23.85,56.59,Critical
15432,11.28,16.35,Critical,15.15,32.98,Critical
17390,51.84,27.73,Moderate,25.1,32.98,Medium
12851,13.45,19.81,Critical,18.17,32.98,Critical
14163,14.26,21.13,Critical,19.31,32.98,Critical
13125,11.81,17.28,Critical,15.94,32.98,Critical
15283,66.58,51.97,Healthy,44.22,50.92,Low
17592,6.43,8.48,Critical,8.24,32.98,Critical
13457,14.26,20.07,Critical,17.08,47.53,Critical
13578,53.4,30.2,Moderate,27.23,32.98,Medium
18210,58.66,38.58,Moderate,34.55,32.98,Medium
15479,6.55,8.75,Critical,8.45,32.98,Critical
16724,54.15,31.26,Moderate,28.14,32.98,Medium
17794,12.73,20.09,Critical,17.07,52.27,Critical
12858,58.29,38.07,Moderate,34.09,32.98,Medium
17898,54.02,32.23,Moderate,27.69,36.8,Medium
14683,9.75,13.87,Critical,12.91,32.98,Critical
16323,10.04,14.37,Critical,13.35,32.98,Critical
15496,8.39,11.72,Critical,11.02,32.98,Critical
18137,16.85,25.93,Critical,22.16,56.59,Critical
16127,6.79,9.1,Critical,8.73,32.98,Critical
15902,59.4,39.71,Moderate,35.5,32.98,Medium
17219,52.45,28.5,Moderate,25.69,32.98,Medium
17938,51.81,27.63,Moderate,24.93,32.98,Medium
15816,17.38,26.5,Critical,22.64,60.22,Critical
12387,52.57,28.7,Moderate,25.85,32.98,Medium
14604,8.3,11.57,Critical,10.86,32.98,Critical
14574,6.55,8.76,Critical,8.39,32.98,Critical
17149,48.4,21.93,Moderate,19.92,32.98,Medium
15761,49.0,23.14,Moderate,20.97,32.98,Medium
17556,59.71,40.37,Moderate,36.04,32.98,Medium
16507,10.16,14.57,Critical,13.46,32.98,Critical
13992,65.46,50.0,Healthy,43.16,39.82,Low
17767,53.2,29.77,Moderate,26.76,32.98,Medium
16149,50.48,25.45,Moderate,22.98,32.98,Medium
17771,55.36,34.35,Moderate,29.46,34.34,Medium
16368,49.69,24.23,Moderate,21.9,32.98,Medium
18038,10.63,15.28,Critical,14.06,32.98,Critical
17273,51.04,26.36,Moderate,23.75,32.98,Medium
12636,6.33,8.33,Critical,7.98,32.98,Critical
17959,9.47,13.46,Critical,12.45,32.98,Critical
14773,9.47,13.45,Critical,12.44,32.98,Critical
15720,10.82,15.59,Critical,14.31,32.98,Critical
15702,19.69,30.11,Critical,25.72,32.93,Critical
15324,6.93,9.36,Critical,8.85,32.98,Critical
12619,10.55,15.18,Critical,13.94,32.98,Critical
13839,13.02,19.08,Critical,17.35,32.98,Critical
16840,15.72,23.24,Critical,19.69,44.7,Critical
13452,13.54,20.04,Critical,18.18,32.98,Critical
15374,8.57,11.97,Critical,11.12,32.98,Critical
14707,55.71,34.5,Moderate,29.54,28.6,Medium
15773,53.28,30.0,Moderate,26.89,32.98,Medium
17982,7.2,9.82,Critical,9.22,32.98,Critical
15848,8.63,12.11,Critical,11.22,32.98,Critical
16396,13.33,19.72,Critical,17.87,32.98,Critical
16542,54.47,31.78,Moderate,28.43,32.98,Medium
17440,10.82,15.61,Critical,14.27,32.98,Critical
15577,13.06,19.46,Critical,16.35,48.12,Critical
13907,6.96,9.4,Critical,8.83,32.98,Critical
13195,52.59,28.79,Moderate,25.79,32.98,Medium
16237,49.3,23.62,Moderate,21.27,32.98,Medium
13594,13.01,19.06,Critical,17.27,32.98,Critical
16289,14.05,20.86,Critical,18.84,32.98,Critical
16651,9.6,13.68,Critical,12.55,32.98,Critical
16876,54.06,31.26,Moderate,27.93,32.98,Medium
14366,11.6,16.97,Critical,15.43,32.98,Critical
17583,10.49,15.08,Critical,13.77,32.98,Critical
14391,9.98,14.24,Critical,13.03,32.98,Critical
13076,14.29,21.18,Critical,19.1,32.98,Critical
14588,9.85,14.04,Critical,12.84,32.98,Critical
15545,62.15,44.4,Healthy,39.41,32.98,Medium
13702,48.64,22.43,Moderate,20.18,32.98,Medium
14173,14.72,21.44,Critical,18.02,42.63,Critical
17199,9.7,13.81,Critical,12.63,32.98,Critical
13509,12.14,17.79,Critical,16.1,32.98,Critical
14171,6.51,8.69,Critical,8.14,32.98,Critical
13119,7.39,10.13,Critical,9.4,32.98,Critical
12691,51.72,27.38,Moderate,24.49,32.98,Medium
15926,11.03,15.91,Critical,14.45,32.98,Critical
16486,11.17,16.21,Critical,14.7,32.98,Critical
16886,14.31,21.26,Critical,19.12,32.98,Critical
17826,60.92,42.45,Healthy,37.65,32.98,Medium
17070,53.08,29.55,Moderate,26.36,32.98,Medium
14191,61.62,44.14,Healthy,37.84,35.57,Medium
12467,51.04,26.43,Moderate,23.63,32.98,Medium
13651,58.75,38.8,Moderate,34.45,32.98,Medium
13217,7.67,10.51,Critical,9.69,32.98,Critical
12964,49.22,23.5,Moderate,21.05,32.98,Medium
17565,9.56,13.56,Critical,12.35,32.98,Critical
14378,8.52,11.94,Critical,10.92,32.98,Critical
15409,6.7,9.08,Critical,8.43,32.98,Critical
17225,9.69,13.8,Critical,12.55,32.98,Critical
17301,8.42,11.77,Critical,10.77,32.98,Critical
16865,54.29,31.6,Moderate,28.12,32.98,Medium
17240,9.17,12.99,Critical,11.83,32.98,Critical
16410,6.31,8.33,Critical,7.74,32.98,Critical
16628,59.78,40.71,Moderate,34.78,36.12,Medium
12362,6.15,8.07,Critical,7.5,32.98,Critical
16288,13.52,20.04,Critical,17.98,32.98,Critical
15317,7.12,9.7,Critical,8.92,32.98,Critical
17762,14.22,21.17,Critical,18.96,32.98,Critical
17847,18.44,27.55,Critical,23.24,35.65,Critical
14999,9.28,13.17,Critical,11.95,32.98,Critical
12555,7.01,9.49,Critical,8.72,32.98,Critical
13071,8.71,12.24,Critical,11.12,32.98,Critical
17928,9.96,14.26,Critical,12.89,32.98,Critical
17056,6.1,8.02,Critical,7.43,32.98,Critical
17089,57.48,36.67,Moderate,32.49,32.98,Medium
16251,11.89,17.37,Critical,15.6,32.98,Critical
15892,7.25,9.91,Critical,9.07,32.98,Critical
12821,8.71,12.26,Critical,11.12,32.98,Critical
13053,8.45,11.84,Critical,10.75,32.98,Critical
16690,62.32,44.5,Healthy,38.03,42.74,Medium
13586,10.94,15.83,Critical,14.24,32.98,Critical
13169,10.24,14.68,Critical,13.22,32.98,Critical
14491,61.83,43.63,Healthy,38.55,32.98,Medium
15923,61.74,43.62,Healthy,38.54,32.98,Medium
16973,57.43,36.62,Moderate,32.41,32.98,Medium
15454,8.54,12.0,Critical,10.86,32.98,Critical
14751,13.29,19.64,Critical,16.25,48.29,Critical
17386,57.72,37.06,Moderate,32.78,32.98,Medium
16294,13.18,19.41,Critical,17.33,32.98,Critical
13794,10.73,15.52,Critical,13.93,32.98,Critical
17657,50.01,24.79,Moderate,22.03,32.98,Medium
16925,10.97,15.88,Critical,14.23,32.98,Critical
15731,10.45,15.03,Critical,13.48,32.98,Critical
13912,50.94,26.24,Moderate,23.29,32.98,Medium
17818,6.09,8.0,Critical,7.33,32.98,Critical
13312,48.02,21.47,Moderate,19.1,32.98,Medium
17316,51.49,27.14,Moderate,24.07,32.98,Medium
12773,10.09,14.46,Critical,12.97,32.98,Critical
18000,10.09,14.46,Critical,12.97,32.98,Critical
15779,20.22,30.71,High Risk,25.88,41.33,Critical
13968,50.94,26.21,Moderate,23.23,32.98,Medium
14187,13.28,19.56,Critical,17.41,32.98,Critical
16397,8.12,11.29,Critical,10.18,32.98,Critical
12969,8.89,12.55,Critical,11.27,32.98,Critical
13084,12.68,18.43,Critical,16.41,32.98,Critical
14616,63.57,47.32,Healthy,40.39,33.9,Medium
17260,52.7,29.0,Moderate,25.65,32.98,Medium
14884,7.16,9.77,Critical,8.82,32.98,Critical
14444,14.08,20.98,Critical,18.62,32.98,Critical
18281,9.69,13.79,Critical,12.33,32.98,Critical
17543,10.55,15.2,Critical,13.56,32.98,Critical
14241,6.68,8.94,Critical,8.08,32.98,Critical
14483,6.08,8.0,Critical,7.25,32.98,Critical
15161,56.78,35.58,Moderate,31.38,32.98,Medium
17541,11.89,17.35,Critical,15.42,32.98,Critical
17177,11.97,17.52,Critical,15.57,32.98,Critical
17339,70.06,57.71,Healthy,49.44,38.41,Low
17403,47.99,21.49,Moderate,19.03,32.98,Medium
17280,48.95,22.95,Moderate,20.31,32.98,Medium
16291,6.84,9.26,Critical,8.32,32.98,Critical
14762,8.15,11.32,Critical,10.13,32.98,Critical
14726,7.45,10.24,Critical,9.18,32.98,Critical
15503,6.38,8.48,Critical,7.63,32.98,Critical
14874,11.02,15.97,Critical,14.18,32.98,Critical
18042,10.84,15.63,Critical,13.88,32.98,Critical
16068,9.1,12.84,Critical,11.43,32.98,Critical
14077,55.1,32.97,Moderate,29.05,32.98,Medium
16185,9.96,14.33,Critical,12.73,32.98,Critical
18012,6.47,8.64,Critical,7.75,32.98,Critical
14039,9.72,13.89,Critical,12.33,32.98,Critical
17843,52.62,28.89,Moderate,25.46,32.98,Medium
17401,10.82,15.6,Critical,13.82,32.98,Critical
15905,10.71,15.45,Critical,13.69,32.98,Critical
17933,7.95,10.98,Critical,9.77,32.98,Critical
15543,13.8,20.54,Critical,18.13,32.98,Critical
17275,57.9,37.35,Moderate,32.84,32.98,Medium
15056,11.48,16.72,Critical,14.79,32.98,Critical
16821,58.45,38.41,Moderate,33.76,32.98,Medium
17784,10.42,15.0,Critical,13.27,32.98,Critical
18148,7.57,10.45,Critical,9.29,32.98,Critical
13241,52.58,28.84,Moderate,25.37,32.98,Medium
13620,11.18,16.22,Critical,14.33,32.98,Critical
14750,6.0,7.86,Critical,7.01,32.98,Critical
14668,48.3,21.94,Moderate,19.32,32.98,Medium
17304,11.0,15.93,Critical,14.06,32.98,Critical
15018,62.76,45.64,Healthy,40.05,32.98,Medium
15352,10.47,15.1,Critical,13.32,32.98,Critical
17208,55.1,32.88,Moderate,28.88,32.98,Medium
14464,16.46,24.39,Critical,20.16,46.21,Critical
12692,7.75,10.74,Critical,9.49,32.98,Critical
14509,11.0,15.91,Critical,14.02,32.98,Critical
17383,47.79,21.0,Moderate,18.47,32.98,Medium
18256,56.91,35.86,Moderate,31.47,32.98,Medium
14787,13.24,19.51,Critical,17.16,32.98,Critical
17909,5.93,7.72,Critical,6.84,32.98,Critical
14806,48.76,22.63,Moderate,19.88,32.98,Medium
14314,49.91,24.49,Moderate,21.5,32.98,Medium
15851,11.24,16.34,Critical,14.37,32.98,Critical
15041,48.34,22.05,Moderate,19.36,32.98,Medium
14033,10.19,14.62,Critical,12.85,32.98,Critical
16064,6.27,8.38,Critical,7.39,32.98,Critical
16664,9.74,13.92,Critical,12.24,32.98,Critical
14721,59.22,39.61,Moderate,34.7,32.98,Medium
15875,7.5,10.34,Critical,9.09,32.98,Critical
14374,10.71,15.45,Critical,13.56,32.98,Critical
13580,53.32,30.12,Moderate,26.39,32.98,Medium
14943,7.13,9.72,Critical,8.54,32.98,Critical
15729,60.62,41.79,Healthy,35.3,48.08,Medium
16301,5.92,7.74,Critical,6.79,32.98,Critical
15328,53.21,29.87,Moderate,26.16,32.98,Medium
16047,6.69,9.02,Critical,7.91,32.98,Critical
15846,57.43,36.67,Moderate,32.1,32.98,Medium
16998,48.34,21.99,Moderate,19.25,32.98,Medium
16630,53.2,29.86,Moderate,26.13,32.98,Medium
16082,6.95,9.41,Critical,8.23,32.98,Critical
14637,6.78,9.19,Critical,8.04,32.98,Critical
15927,7.45,10.24,Critical,8.95,32.98,Critical
15212,59.98,40.66,Moderate,35.56,32.98,Medium
16188,53.05,29.58,Moderate,25.87,32.98,Medium
18103,10.37,14.89,Critical,13.01,32.98,Critical
15642,6.12,8.12,Critical,7.08,32.98,Critical
14579,49.42,23.84,Moderate,20.83,32.98,Medium
15340,9.97,14.31,Critical,12.49,32.98,Critical
13187,17.21,27.73,Critical,22.16,64.55,Critical
17328,6.86,9.31,Critical,8.11,32.98,Critical
16547,10.46,15.07,Critical,13.15,32.98,Critical
12601,53.53,30.3,Moderate,26.46,32.98,Medium
14908,13.49,19.96,Critical,17.41,32.98,Critical
16375,19.55,29.81,Critical,24.73,56.59,Critical
16896,10.09,14.48,Critical,12.61,32.98,Critical
15924,6.02,7.93,Critical,6.87,32.98,Critical
18124,13.06,19.23,Critical,16.75,32.98,Critical
17467,54.95,32.67,Moderate,28.51,32.98,Medium
13829,51.09,26.34,Moderate,22.97,32.98,Medium
15486,11.08,16.08,Critical,13.99,32.98,Critical
17723,60.16,41.14,Healthy,35.92,32.98,Medium
14271,52.82,29.18,Moderate,25.44,32.98,Medium
16944,8.42,11.85,Critical,10.27,32.98,Critical
18195,56.77,35.65,Moderate,31.1,32.98,Medium
17741,59.51,40.3,Moderate,33.87,34.34,Medium
17493,57.31,36.54,Moderate,31.87,32.98,Medium
17224,11.88,17.34,Critical,15.06,32.98,Critical
15208,50.59,25.73,Moderate,22.4,32.98,Medium
15635,54.94,32.62,Moderate,28.42,32.98,Medium
17094,50.59,25.72,Moderate,22.39,32.98,Medium
17570,58.29,38.09,Moderate,33.21,32.98,Medium
16666,8.09,11.24,Critical,9.71,32.98,Critical
12774,10.77,15.58,Critical,13.49,32.98,Critical
15048,62.25,44.72,Healthy,39.0,32.98,Medium
16694,6.2,8.27,Critical,7.09,32.98,Critical
17395,11.66,16.97,Critical,14.7,32.98,Critical
18037,68.13,55.56,Healthy,44.8,78.07,Low
12652,49.19,23.47,Moderate,20.38,32.98,Medium
17217,8.13,11.32,Critical,9.74,32.98,Critical
15852,11.07,16.08,Critical,13.9,32.98,Critical
13793,7.38,10.1,Critical,8.67,32.98,Critical
15583,59.79,40.48,Moderate,35.25,32.98,Medium
13302,11.05,16.06,Critical,13.88,32.98,Critical
16552,61.01,42.31,Healthy,36.85,32.98,Medium
15285,53.06,29.64,Moderate,25.76,32.98,Medium
14833,11.95,17.51,Critical,15.13,32.98,Critical
15868,9.16,12.91,Critical,11.11,32.98,Critical
14394,9.74,13.89,Critical,11.96,32.98,Critical
15305,10.01,14.32,Critical,12.33,32.98,Critical
17783,11.49,16.68,Critical,14.39,32.98,Critical
15082,6.84,9.29,Critical,7.92,32.98,Critical
12992,6.1,8.08,Critical,6.86,32.98,Critical
16196,12.16,17.96,Critical,15.5,32.98,Critical
15724,53.95,31.16,Moderate,27.05,32.98,Medium
12829,10.14,14.57,Critical,12.53,32.98,Critical
18123,11.42,16.57,Critical,14.27,32.98,Critical
16831,9.69,13.85,Critical,11.88,32.98,Critical
13083,50.21,25.09,Moderate,21.72,32.98,Medium
13392,6.66,8.92,Critical,7.57,32.98,Critical
14786,10.12,14.55,Critical,12.49,32.98,Critical
13133,13.52,20.07,Critical,17.31,32.98,Critical
14435,11.76,17.18,Critical,14.78,32.98,Critical
15686,51.15,26.49,Moderate,22.92,32.98,Medium
16061,49.41,23.82,Moderate,20.58,32.98,Medium
13535,53.61,30.51,Moderate,26.43,32.98,Medium
12686,61.53,43.46,Healthy,37.76,32.98,Medium
13222,9.29,13.18,Critical,11.26,32.98,Critical
16564,9.51,13.55,Critical,11.58,32.98,Critical
13549,56.61,35.44,Moderate,30.73,32.98,Medium
17606,5.62,7.31,Critical,6.11,32.98,Critical
13180,8.32,11.66,Critical,9.92,32.98,Critical
13967,54.48,32.0,Moderate,27.71,32.98,Medium
15094,19.59,30.02,Critical,24.68,33.36,Critical
14347,5.65,7.37,Critical,6.15,32.98,Critical
13469,7.1,9.7,Critical,8.18,32.98,Critical
16028,8.68,12.2,Critical,10.37,32.98,Critical
13215,53.58,30.45,Moderate,26.34,32.98,Medium
17008,49.7,24.29,Moderate,20.94,32.98,Medium
14717,5.74,7.48,Critical,6.22,32.98,Critical
15170,53.07,29.71,Moderate,25.67,32.98,Medium
17336,12.81,18.93,Critical,16.23,32.98,Critical
15833,5.61,7.25,Critical,6.01,32.98,Critical
15131,55.04,32.84,Moderate,28.4,32.98,Medium
14190,6.81,9.23,Critical,7.74,32.98,Critical
16165,11.59,16.86,Critical,14.41,32.98,Critical
14007,11.38,16.51,Critical,14.1,32.98,Critical
14865,71.13,59.33,Healthy,49.49,40.1,Low
12570,6.39,8.59,Critical,7.16,32.98,Critical
16867,6.25,8.36,Critical,6.95,32.98,Critical
14613,6.46,8.68,Critical,7.23,32.98,Critical
18113,62.05,44.46,Healthy,38.54,32.98,Medium
13219,8.0,11.16,Critical,9.39,32.98,Critical
17816,73.08,63.21,Healthy,52.86,46.49,Low
14559,55.83,34.07,Moderate,29.43,32.98,Medium
13739,10.85,15.73,Critical,13.38,32.98,Critical
17192,10.55,15.22,Critical,12.93,32.98,Critical
16420,54.44,31.88,Moderate,27.5,32.98,Medium
17944,50.41,25.41,Moderate,21.83,32.98,Medium
13105,48.76,22.75,Moderate,19.51,32.98,Medium
15256,9.7,13.89,Critical,11.75,32.98,Critical
16459,5.88,7.68,Critical,6.31,32.98,Critical
16970,7.68,10.6,Critical,8.86,32.98,Critical
17763,17.37,26.1,Critical,20.35,64.08,Critical
13915,54.96,32.75,Moderate,28.23,32.98,Medium
15564,19.58,29.87,Critical,24.42,36.42,Critical
12568,7.21,9.87,Critical,8.21,32.98,Critical
13172,53.82,30.92,Moderate,26.62,32.98,Medium
14906,47.88,21.29,Moderate,18.19,32.98,Medium
12861,7.88,10.99,Critical,9.18,32.98,Critical
17249,49.73,24.39,Moderate,20.89,32.98,Medium
17532,57.07,36.15,Moderate,31.18,32.98,Medium
13022,49.6,24.13,Moderate,20.66,32.98,Medium
17912,59.88,40.71,Moderate,35.16,32.98,Medium
16238,50.55,25.63,Moderate,21.96,32.98,Medium
17216,9.83,14.07,Critical,11.85,32.98,Critical
15470,9.26,13.14,Critical,11.03,32.98,Critical
12404,6.31,8.46,Critical,6.93,32.98,Critical
16058,52.87,29.53,Moderate,25.36,32.98,Medium
14650,8.77,12.4,Critical,10.37,32.98,Critical
13380,49.12,23.31,Moderate,19.91,32.98,Medium
13303,53.79,30.85,Moderate,26.51,32.98,Medium
17960,17.63,26.17,Critical,21.11,36.47,Critical
13818,49.58,24.08,Moderate,20.57,32.98,Medium
15375,6.15,8.15,Critical,6.63,32.98,Critical
16605,5.93,7.8,Critical,6.32,32.98,Critical
15250,7.23,9.95,Critical,8.19,32.98,Critical
17330,16.52,24.95,Critical,20.03,41.25,Critical
15233,53.61,30.48,Moderate,26.15,32.98,Medium
15371,6.75,9.13,Critical,7.47,32.98,Critical
14384,11.59,16.95,Critical,14.3,32.98,Critical
18174,8.25,11.55,Critical,9.58,32.98,Critical
17468,59.92,40.62,Moderate,35.01,32.98,Medium
12466,6.28,8.39,Critical,6.8,32.98,Critical
15899,62.05,44.26,Healthy,38.18,32.98,Medium
15685,47.59,20.6,Moderate,17.48,32.98,Medium
12776,6.63,8.94,Critical,7.27,32.98,Critical
17494,11.53,16.83,Critical,14.17,32.98,Critical
12860,6.08,8.06,Critical,6.49,32.98,Critical
17026,67.96,53.94,Healthy,45.34,44.05,Low
13306,49.39,23.75,Moderate,20.22,32.98,Medium
17599,12.31,18.21,Critical,15.37,32.98,Critical
16786,55.12,33.07,Moderate,28.36,32.98,Medium
13254,59.42,40.01,Moderate,34.43,32.98,Medium
14495,6.76,9.18,Critical,7.45,32.98,Critical
13011,61.05,42.53,Healthy,36.62,32.98,Medium
14743,8.52,12.0,Critical,9.91,32.98,Critical
14380,6.23,8.32,Critical,6.68,32.98,Critical
16530,6.55,8.84,Critical,7.13,32.98,Critical
13438,9.98,14.35,Critical,11.95,32.98,Critical
15698,7.65,10.54,Critical,8.62,32.98,Critical
15775,7.38,10.14,Critical,8.26,32.98,Critical
12496,13.52,21.09,Critical,16.54,60.22,Critical
15672,5.78,7.61,Critical,6.04,32.98,Critical
17916,13.12,20.58,Critical,16.09,41.16,Critical
13666,56.56,36.4,Moderate,29.93,32.0,Medium
13913,11.33,16.47,Critical,13.78,32.98,Critical
13906,52.04,28.55,Moderate,24.35,32.98,Medium
16219,11.52,16.82,Critical,14.08,32.98,Critical
14266,49.61,24.16,Moderate,20.5,32.98,Medium
15603,6.96,9.45,Critical,7.62,32.98,Critical
14086,13.18,19.44,Critical,16.36,32.98,Critical
14589,61.25,43.01,Healthy,36.98,32.98,Medium
17246,16.21,24.71,Critical,19.67,36.78,Critical
15455,8.27,11.63,Critical,9.51,32.98,Critical
15693,6.69,9.08,Critical,7.28,32.98,Critical
17352,5.93,7.88,Critical,6.23,32.98,Critical
14993,9.42,13.4,Critical,11.04,32.98,Critical
16417,11.75,17.23,Critical,14.4,32.98,Critical
14576,60.92,42.42,Healthy,36.43,32.98,Medium
12925,8.46,11.89,Critical,9.72,32.98,Critical
17533,48.78,22.85,Moderate,19.3,32.98,Medium
17557,5.54,7.12,Critical,5.54,32.98,Critical
15871,48.43,22.14,Moderate,18.67,32.98,Medium
16941,7.89,11.0,Critical,8.92,32.98,Critical
14977,5.75,7.5,Critical,5.86,32.98,Critical
17129,10.87,15.73,Critical,13.05,32.98,Critical
14144,11.92,17.51,Critical,14.61,32.98,Critical
14972,57.78,37.41,Moderate,32.01,32.98,Medium
16548,8.14,11.45,Critical,9.29,32.98,Critical
15575,7.72,10.66,Critical,8.6,32.98,Critical
13033,49.4,23.81,Moderate,20.1,32.98,Medium
17319,6.42,8.61,Critical,6.8,32.98,Critical
17278,9.29,13.19,Critical,10.8,32.98,Critical
15284,11.44,16.7,Critical,13.87,32.98,Critical
13144,49.05,23.26,Moderate,19.6,32.98,Medium
14610,60.52,42.23,Healthy,34.9,40.09,Medium
16454,14.61,21.49,Critical,16.76,48.03,Critical
